Description,Price,Rating,ReviewCount,Url,5StarPct,4StarPct,3StarPct,2StarPct,1StarPct,ReleaseDate,Brand,Manufacturer,Package Dimensions,Manufacturer Reference,Resolution,Processor Brand,Processor Type,Processor Speed,RAM Size,Computer Memory Type,Hard Drive Size,Hard Drive Description,Hard Drive Interface,Graphics Processor Manufacturer,Wireless Type,Voltage,Operating System,ASIN,Product Weight
"Monster Huma H5 V4.1 Black Intel Core i5 1235U 16 GB RAM 500 GB SSD FreeDos 15,6"" FHD 120 Hz Taşınabilir Bilgisayar","23.999,00 TL","5 yıldız üzerinden 5,0",1,https://www.amazon.com.tr/Monster-Black-FreeDos-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B0C66B1H33/ref=sr_1_161?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-161,Yorumların % 100 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,24 Mayıs 2023,‎MONSTER,,,,,,,,‎16,‎DDR4 SDRAM,,,,,,,,‎B0C66B1H33,‎2 Kilograms
"Lenovo ThinkBook G6 ABP AMD Ryzen 5 7530U 16GB RAM 512 GB SSD 14"" WUXGA (1920x1200) IPS FREEDOS 21KJ0015TR","18.999,00 TL","5 yıldız üzerinden 5,0",3,https://www.amazon.com.tr/Lenovo-ThinkBook-1920x1200-FREEDOS-21KJ0015TR/dp/B0DFYRCMX5/ref=sr_1_162?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-162,Yorumların % 100 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,3 Eylül 2024,‎Lenovo,‎Lenovo,‎45 x 28 x 6 cm; 1.38 Kilogram,,,‎AMD,‎Ryzen 5,‎4.5,‎16,,‎512 GB,‎SSD,‎Solid State,‎AMD,‎Kızılötesi,,‎DOS,‎B0DFYRCMX5,‎1.38 Kilograms
"Asus ZenBook Pro 14 Duo OLED UX8402VV – Intel i9-13900H - 14,5’’ 3K Touch - 32GB Ram - 1TB SSD – RTX 4060 - Q US İngilizce Klavye - 1 Yıl Garanti","137.000,00 TL","5 yıldız üzerinden 3,9",46,https://www.amazon.com.tr/Asus-ZenBook-Pro-OLED-UX8402VV/dp/B0BZ63RTZD/ref=sr_1_163?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-163,Yorumların % 59 kadarı 5 yıldıza sahip,Yorumların % 11 kadarı 4 yıldıza sahip,Yorumların % 7 kadarı 3 yıldıza sahip,Yorumların % 5 kadarı 2 yıldıza sahip,Yorumların % 18 kadarı 1 yıldıza sahip,18 Temmuz 2024,‎ASUS,‎Asus,,,,‎Intel,‎Core i9,‎2.6 GHz,‎32 GB,‎DDR5 RAM,‎1 GB,‎SSD,‎Thunderbolt,‎NVIDIA,"‎Bluetooth, Kızılötesi",‎20 Volts,‎Windows 11 Home,‎B0BZ63RTZD,‎4.45 Kilograms
Dell Vostro 3520 i5-1235U 8GB 512GB SSD 15.6 FHD 120Hz Ubuntu N1611PVNB3520U,"15.199,00 TL","5 yıldız üzerinden 4,5",7,https://www.amazon.com.tr/Dell-Vostro-i5-1235U-Ubuntu-N1611PVNB3520U/dp/B0BS6SW1SG/ref=sr_1_164?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-164,Yorumların % 64 kadarı 5 yıldıza sahip,Yorumların % 18 kadarı 4 yıldıza sahip,Yorumların % 18 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,12 Ocak 2023,‎Dell,‎Dell,‎50 x 32 x 8 cm; 2 Kilogram,,‎1920x1080 Pixels,‎Intel,‎Intel Core i5,‎3.3 GHz,‎8 GB,‎DDR4 SDRAM,‎512 GB,‎SSD,‎Solid State,‎Intel,,,‎Linux,‎B0BS6SW1SG,‎2 Kilograms
McStorey Macbook Air Kılıf A2179 ile Uyumlu Laptop Kaplama Sticker Koruyucu Paint01NL Karışık,"498,75 TL",,,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjUyNjUzMTA0NjExMjU5OjE3MzI4MzM3Mzk6c3BfbXRmOjMwMDE4NzY5OTg1MzAzMjo6MDo6&url=%2FMcStorey-Macbook-Kaplama-Koruyucu-Paint01NL%2Fdp%2FB0C4R4QZ2H%2Fref%3Dsr_1_165_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732833739%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,9 Mayıs 2023,‎McStorey,‎McStorey,,,,,,,,,,,,,,,,‎B0C4R4QZ2H,
"2 GB DDR3 1333 MHz Sodimm RAM, 2 GB 2RX8 PC3 10600S Bellek 204 Pimli CL9 Laptop Notebook için","320,00 TL","5 yıldız üzerinden 4,4",78,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjUyNjUzMTA0NjExMjU5OjE3MzI4MzM3Mzk6c3BfbXRmOjMwMDQwNjYyMDQwMzMzMjo6MDo6&url=%2FSodimm-10600S-Bellek-Laptop-Notebook%2Fdp%2FB0B6HZWHSC%2Fref%3Dsr_1_166_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732833739%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yorumların % 72 kadarı 5 yıldıza sahip,Yorumların % 16 kadarı 4 yıldıza sahip,Yorumların % 3 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 9 kadarı 1 yıldıza sahip,18 Kasım 2022,‎Rasalas,‎Rasalas,‎11.6 x 9.9 x 1.2 cm; 0.15 gram,,,,,,‎2 GB,‎DDR3 SDRAM,,,,,,‎1.5 Volts,,‎B0B6HZWHSC,
"HYZUO 13,3-14 İnç Stand ile Dizüstü Bilgisayar Koruyucu Kılıf için 2024-2021 MacBook Pro 14 M3/M2/M1 Pro/Max A2992, 2017-2012 MacBook Air 13, Surface Laptop 13,8-13,5, Küçük Kese ile, Açık Gri","749,99 TL","5 yıldız üzerinden 4,4",4.309,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjUyNjUzMTA0NjExMjU5OjE3MzI4MzM3Mzk6c3BfbXRmOjMwMDI0MzE5NTUzNzYzMjo6MDo6&url=%2FHYZUO-13-3-14-Diz%25C3%25BCst%25C3%25BC-Bilgisayar-Fonksiyonu%2Fdp%2FB08N9Y28VJ%2Fref%3Dsr_1_167_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732833739%26sr%3D8-167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yorumların % 70 kadarı 5 yıldıza sahip,Yorumların % 17 kadarı 4 yıldıza sahip,Yorumların % 7 kadarı 3 yıldıza sahip,Yorumların % 2 kadarı 2 yıldıza sahip,Yorumların % 5 kadarı 1 yıldıza sahip,12 Kasım 2020,‎HYZUO,‎HYZUO,,,,,,,,,,,,,,,,‎B08N9Y28VJ,‎249 g
McStorey Laptop Stand Tablet Standı iPad MacBook NoteBook Stand Ayarlanabilir Dizüstü Bilgisayar Stand Pembe,"404,60 TL","5 yıldız üzerinden 4,0",2,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo4NjUyNjUzMTA0NjExMjU5OjE3MzI4MzM3Mzk6c3BfbXRmOjMwMDE4NzY4NjY3NDkzMjo6MDo6&url=%2FMacstorey-MacBook-Uyumlu-Notebook-Ta%25C5%259F%25C4%25B1nabilir%2Fdp%2FB09M1WM9W9%2Fref%3Dsr_1_168_sspa%3F__mk_tr_TR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3D6B9N7CEYX8L5%26dib%3DeyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732833739%26sr%3D8-168-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Yorumların % 50 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 50 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,16 Kasım 2021,‎McStorey,‎McStorey,,,,,,,,,,,,,,,,‎B09M1WM9W9,
"HP Victus 15-FA0011NTA13 Intel Core I5 12450H 16GB 512GB SSD RTX3050 WINDOWS 11 Pro 15.6"" Fhd 144Hz Taşınabilir Bilgisayar 80D33EAA13","31.482,75 TL",,,https://www.amazon.com.tr/HP-15-FA0011NTA13-Ta%C5%9F%C4%B1nabilir-Bilgisayar-80D33EAA13/dp/B0DK4SZPCZ/ref=sr_1_169?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-169,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,15 Ekim 2024,‎HP,‎HP,,,,‎Intel,‎Intel Core i5,‎4.4 GHz,,‎DDR4 SDRAM,‎512 GB,,‎Solid State,,,,,‎B0DK4SZPCZ,
"Lenovo ThinkBook G6 IRL 21KG00UCTR Intel i5-13420H 16GB RAM 512 GB SSD 14"" (1920X1200) IPS FREEDOS Taşınabilir Bilgisayar","21.499,00 TL","5 yıldız üzerinden 5,0",5,https://www.amazon.com.tr/Lenovo-ThinkBook-21KG00UCTR-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B0DHVM83YG/ref=sr_1_170?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-170,Yorumların % 100 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,24 Eylül 2024,‎Lenovo,‎Lenovo,,,,‎Intel,‎Core i5,‎3.4,,,,‎SSD,,‎Intel,,,‎DOS,‎B0DHVM83YG,‎2 Kilograms
HP 255 G9 9M3G7AT02 Ryzen5 5625U 16GB 512SSD 15.6 FullHD FreeDOS Taşınabilir Bilgisayar-CNT003,"13.699,00 TL","5 yıldız üzerinden 5,0",1,https://www.amazon.com.tr/HP-9M3G7AT02-FreeDOS-Ta%C5%9F%C4%B1nabilir-Bilgisayar-CNT003/dp/B0D92N5QWS/ref=sr_1_171?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-171,Yorumların % 100 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,8 Temmuz 2024,‎HP,‎HP,,,,‎AMD,‎Ryzen 5,‎4.3 GHz,,‎DDR4 SDRAM,‎512 GB,‎SSD,‎Solid State,‎AMD,,,‎FreeDOS veya Windows 11 Pro,‎B0D92N5QWS,
Asus Tuf Gaming A16 Advantage Edition FA617NSR-N3056 AMD Ryzen 7 7435HS 16 GB 512 GB SSD AMD Radeon RX7600S-95Watt 165 Hz Freedos 16 FHD+ Taşınabilir Bilgisayar,"34.999,00 TL",,,https://www.amazon.com.tr/Advantage-FA617NSR-N3056-RX7600S-95Watt-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B09TKLG7W6/ref=sr_1_172?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-172,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,25 Haziran 2024,‎ASUS,‎Asus,‎55 x 35 x 8 cm; 3 Kilogram,,‎1920x1080,‎AMD,‎68000,‎4.1 GHz,‎16 GB,‎DDR3 SDRAM,,‎SSD,,,,,‎DOS,‎B09TKLG7W6,‎3 Kilograms
CASPER Nirvana C550.1235-8V00X-G-F Intel Core i5-1235U 8GB RAM 500 GB NVME SSD GEN4 Freedos,"15.399,00 TL",,,https://www.amazon.com.tr/Casper-Nirvana-C550-1235-8V00X-G-F-Intel-i5-1235U-Freedos/dp/B0CB1FP4B1/ref=sr_1_173?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-173,Yorumların % 0 kadarı 5 yıldıza sahip,Yorumların % 0 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,3 Temmuz 2023,‎casper,‎Casper,,,,‎Intel,‎Intel Core i5,‎4.4 GHz,‎8 GB,‎SODIMM,‎500 GB,,‎Solid State,‎Intel,,,‎DOS,‎B0CB1FP4B1,
Dell Vostro 3520 i5-1235U 16GB 512GB SSD 15.6 FHD 120Hz Ubuntu N5315PVNB3520U,"15.299,00 TL","5 yıldız üzerinden 4,7",5,https://www.amazon.com.tr/Dell-Vostro-i5-1235U-Ubuntu-N5315PVNB3520U/dp/B0BS6RVZ4K/ref=sr_1_174?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-174,Yorumların % 75 kadarı 5 yıldıza sahip,Yorumların % 25 kadarı 4 yıldıza sahip,Yorumların % 0 kadarı 3 yıldıza sahip,Yorumların % 0 kadarı 2 yıldıza sahip,Yorumların % 0 kadarı 1 yıldıza sahip,12 Ocak 2023,‎Dell,‎Dell,‎40 x 25 x 7 cm; 2 Kilogram,,‎1920x1080 Pixels,‎Intel,‎Intel Core i5,‎3.3 GHz,‎16,,‎512 GB,‎SSD,‎Solid State,‎Intel,,,‎Linux,‎B0BS6RVZ4K,‎2 Kilograms
"Acer Nitro 5 AN515-58-544K Dizüstü Oyuncu Bilgisayarı, Intel Core i5-12450H İşlemci, 8 GB RAM, 512 GB SSD, 15.6 inç FHD 144Hz Ekran, NVIDIA GeForce RTX 3050 4 GB Ekran Kartı, FreeDOS, Siyah","24.652,00 TL","5 yıldız üzerinden 4,6",107,https://www.amazon.com.tr/Acer-AN515-58-544K-Bilgisayar%C4%B1-i5-12450H-NH-QFJEY-007/dp/B0C85RJPZT/ref=sr_1_175?__mk_tr_TR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=6B9N7CEYX8L5&dib=eyJ2IjoiMSJ9.bckAl7gIPwzqTzOfNlYkfnuoDBGTew2x8fha87tMSSEu4M8OIHyrNwMxqTpJwYgWW0tgr2A9jdhjlLJTq_f2LlxopBV0Czs0f1nm26FqJe3YtYm_a4yoL69liCe518wrskqRrU1vmcv9BFRWF8ydwZCWQGQnLsyFz9GrtO0Rz86iwtn8ois3FkqS2pYDS1twFPZ56ZyhXqiLCmxh57UBVRonymITqGZaGNhswONX2Pc74o8Yxu2KytFYkIUS5QmjwTHVHyNWjNnevJMKb7YWTwro6TOw7tzlqcSvAvWWZRY.GTwY9w1-9vAH--FMCNuhcCqg8AoQSmW6phiFEjpm7nc&dib_tag=se&keywords=laptop&qid=1732833739&sr=8-175,Yorumların % 81 kadarı 5 yıldıza sahip,Yorumların % 7 kadarı 4 yıldıza sahip,Yorumların % 3 kadarı 3 yıldıza sahip,Yorumların % 4 kadarı 2 yıldıza sahip,Yorumların % 4 kadarı 1 yıldıza sahip,15 Haziran 2023,‎Acer,‎Acer,,,‎1920 x 1080 Pixels,‎Intel,‎Core i5,‎2 GHz,‎16,‎DDR4 SDRAM,‎512 GB,‎SSD,‎Solid State,‎NVIDIA®,,,‎FreeDOS,‎B0C85RJPZT,‎2.5 Kilograms
